run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-05-28,20260528-230155-27f9735b,ENT-20260528-001,California,Los Angeles,Apartment,Unknown,"New Rendering For 650 Divisadero Street, San Francisco",Entitlement Approval,Approved / Entitled,California HCD,General regulatory watch,Yes,No clear density / zoning signal,No,2026,30,70,High relevance to LA / California developer strategy,"Track local planning filings, approval body, sponsor, and entitlement precedent","New Rendering For 650 Divisadero Street, San Francisco",SF YIMBY,https://sfyimby.com/2026/05/new-rendering-for-650-divisadero-street-san-francisco.html,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-005,California,California,Apartment,Lincoln Property Company,Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,50,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Urbanize LA,https://la.urbanize.city/post/updated-plan-apartments-1238-lincoln-blvd-santa-monica,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-013,Other / Unknown,Unknown,Multifamily,Unknown,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,48,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,Builders Stay Cautious as Single-Family Permits Weaken,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/builders-stay-cautious-as-single-family-permits-weaken/,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-003,Sun Belt,Los Angeles,Multifamily,Unknown,Institutional Property Advisors Closes Sale and Arranges Financing for a 458-Unit Multifamily Property in Suburban Dallas,Density Bonus / TOC,Unknown Stage,Unknown,Density incentive,No,toc,No,No explicit timing reference,28,48,General entitlement monitoring,Benchmark density bonus / TOC use and project economics,Institutional Property Advisors Closes Sale and Arranges Financing for a 458-Unit Multifamily Property in Suburban Dallas,Yield PRO,https://yieldpro.com/2026/05/reserve-at-spring-creek/,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-004,Los Angeles,Los Angeles,Affordable Housing,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,45,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/developer-scores-construction-loan-mixed-use-project-8025-santa-monica-blvd-west-hollywood,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-006,Los Angeles,Los Angeles,Affordable Housing,Unknown,Entitlement / Permitting - Los Angeles - 17 apartments planned at 2217 S. Fox Hills Dr. in Century City,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,45,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",17 apartments planned at 2217 S. Fox Hills Dr. in Century City,Urbanize LA,https://la.urbanize.city/post/17-apartments-planned-2217-s-fox-hills-dr-century-city,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-009,Other / Unknown,Unknown,Multifamily,Unknown,Office-to-Residential Conversion - Other / Unknown - Milwaukee Office-to-Multifamily Redevelopment Conversion Project Secures $114M Rehabilitat...,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Milwaukee Office-to-Multifamily Redevelopment Conversion Project Secures $114M Rehabilitation Loan,Yield PRO,https://yieldpro.com/2026/05/100-east-wisconsin/,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-010,Other / Unknown,Unknown,Apartment,Unknown,Office-to-Residential Conversion - Other / Unknown - Dwight Capital Finances $114M Multifamily HUD Loan in Wisconsin,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Dwight Capital Finances $114M Multifamily HUD Loan in Wisconsin,Connect CRE Apartments,https://www.connectcre.com/stories/dwight-capital-finances-114m-multifamily-hud-loan-in-wisconsin/,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-002,Southeast,Los Angeles,Office-to-Residential Conversion,Unknown,JBG Smith Begins Office-to-Residential Conversion Project in Metro D.C.,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,2026,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JBG Smith Begins Office-to-Residential Conversion Project in Metro D.C.,REBusiness Online,https://rebusinessonline.com/jbg-smith-begins-office-to-residential-conversion-project-in-metro-d-c/,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-008,Sun Belt,Charlotte,Office-to-Residential Conversion,Unknown,"Office-to-Residential Conversion - Sun Belt - Portman to Bring 30,000 SF Food Hall to Savona Mill Redevelopment in Charlotte",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","Portman to Bring 30,000 SF Food Hall to Savona Mill Redevelopment in Charlotte",REBusiness Online,https://rebusinessonline.com/portman-to-bring-30000-sf-food-hall-to-savona-mill-redevelopment-in-charlotte/,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-012,Other / Unknown,Unknown,Apartment,Unknown,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,in 2024,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Shorter Apartment Construction Time in 2024,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/shorter-apartment-construction-time-in-2024/,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-007,Southeast,Southeast,Apartment,Unknown,Entitlement / Permitting - Southeast - 40 apartments slated for 4080 Lafayette Place in Culver City,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,40 apartments slated for 4080 Lafayette Place in Culver City,Urbanize LA,https://la.urbanize.city/post/40-apartments-slated-4080-lafayette-place-culver-city,Low
2026-05-28,20260528-230155-27f9735b,ENT-20260528-011,Sun Belt,Atlanta,Apartment,Unknown,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Cambridge Properties Bringing New Life to Aging Charlotte Center,Connect CRE Charlotte,https://www.connectcre.com/stories/cambridge-properties-bringing-new-life-to-aging-center/,Low
